college_id,university_id,name,dean,established_year
1697,332,New Mikemouth College,Nichole Wiggins,1962
1698,3806,Cabrerabury College,Derek Stephenson,1931
1699,622,New Nancy College,Karen Jenkins,1961
1700,2740,Spencermouth College,Thomas Sutton,1935
1701,4350,West Jefferyburgh College,Tara Herrera,1910
1702,4036,West Kyleside College,Tracy Mcintosh,2016
1703,2058,New Shellyfort College,Meredith Simpson,1903
1704,4039,Tarafurt College,Mario Clark,1996
1705,2287,East Kaitlynton College,Scott Wong,1945
1706,851,Walkerview College,Maria Nunez,1996
1707,4719,Jeremyview College,Gina Ayala,1903
1708,626,New Dennisfort College,Caitlin Hanna,1992
1709,3332,West Jefferyville College,Rickey Robinson,1967
1710,4278,East Michaeltown College,Jose Cook,1981
1711,1496,Watsonhaven College,Eileen Carlson,2018
1712,877,Hendersonside College,Jamie Elliott,1960
1713,1456,Singletonborough College,Eddie Taylor,1921
1714,106,Mitchellborough College,Derek Richards,1982
1715,3770,North Shaunstad College,Spencer Stewart,2017
1716,3163,North Amyshire College,Michelle Robbins,1973
1717,171,South Moniqueview College,Gerald Richardson,1937
1718,970,Dawsonburgh College,Rebecca Payne,1983
1719,215,New Angela College,Nathan Johnson,1984
1720,3263,West Jaredchester College,Justin Leach,2017
1721,4133,West Kevinberg College,Melissa White,2001
1722,2358,South Michael College,Samuel Lane,1989
1723,283,Courtneyfurt College,Jillian Graham,1989
1724,4540,Scottbury College,Sara Morris,1966
1725,4626,Kaylafurt College,Teresa Fox,2015
1726,4450,Lake Brittany College,Justin Hall,1977
1727,1668,Martinezfurt College,William Blankenship,2004
1728,2725,Sethtown College,Sandy Patterson,1995
1729,2893,Wilsonborough College,Diane Stewart,1919
1730,2165,Joshuamouth College,Scott Taylor,1944
1731,346,Port Philip College,Jennifer Rose,2018
1732,1437,North Elizabeth College,Karla Morrison,2019
1733,4054,North Ashley College,Jennifer Martin,1902
1734,2210,Jamesville College,Joseph Bryant,1950
1735,3751,West Lucas College,Sandra Simpson,1959
1736,3291,Kimberlychester College,Nancy Williams,1922
1737,4546,Rogersport College,Manuel Thomas,1930
1738,3274,Manningchester College,Michael Ramirez,1906
1739,1202,Angelatown College,Megan Mcgee,1969
1740,2391,Johnsonport College,Chad Hart,1914
1741,476,Brendaville College,Seth Williams,1963
1742,3281,Lake Danielberg College,Sharon Smith,1963
1743,348,Lake Daniel College,Jennifer Stevens,1913
1744,52,South Brian College,Lisa Shaffer,1989
1745,636,West Kevinfort College,Daniel Rose,1908
1746,1282,Boltonbury College,Michael Hamilton,1963
1747,2160,Wendymouth College,Angelica Alexander,1928
1748,2101,Geraldborough College,Samantha Spence,1926
1749,1637,Port Mary College,Thomas Rice,1974
1750,301,New Maryview College,Joel Lee,1920
1751,3336,Lake Rachel College,Kaylee Mason,1909
1752,4162,Ryanville College,Gregory Perez,1923
1753,2614,Cohenfort College,Jennifer Freeman,1945
1754,3501,Kimberlymouth College,Ryan Herman,2015
1755,1890,Port Theresaland College,Mark Allen,2008
1756,4605,Tiffanyborough College,Alison Buchanan,1901
1757,2050,New Loganville College,Russell Cox,1979
1758,4866,Maryberg College,Dwayne Gonzalez,1959
1759,2422,South Ashley College,Colton Price,2008
1760,58,New Katrina College,Kevin Martin,1966
1761,1197,West Christopher College,Christine Alexander,2015
1762,3919,Hopkinstown College,Leslie Lewis,1942
1763,2577,Hamiltonchester College,Theodore Church,1992
1764,4474,West Kennethbury College,Victor Bell,1994
1765,4014,Brownmouth College,Matthew Shelton,1921
1766,691,South Madelinehaven College,Bryan White,2023
1767,1532,South Jeremyville College,Christopher Jones,1909
1768,4130,East Dylan College,Rose Rodriguez,1956
1769,1690,Lake Albertland College,Beverly Stewart,1928
1770,2092,Jennifermouth College,Amanda Rangel,2017
1771,2689,Laurabury College,Samuel Hudson,1915
1772,4604,South Richardside College,Traci Nguyen,1961
1773,1551,East Ellenmouth College,Kristen Cardenas,2004
1774,4567,Jamesport College,Jason Chavez,1979
1775,664,South Saramouth College,Cheryl Hodges,2009
1776,2235,New Barbaratown College,Cody Owens,2011
1777,190,East Ginastad College,James Hansen,1969
1778,951,Tristanville College,Lawrence Moss,1991
1779,4448,East Caitlin College,Harold Carlson,1911
1780,1313,West Sarahmouth College,Jared Montgomery,1956
1781,2783,Josephshire College,Jennifer Washington,1924
1782,4666,Nunezstad College,Danny Burgess,1993
1783,3158,Joshuaview College,Michele Martin,1941
1784,2346,North Jonathan College,Matthew Fowler,2024
1785,1160,Port Marcusmouth College,Joshua Dunn,1976
1786,1585,North Rita College,Jason Fox,1964
1787,4130,East Christy College,Lucas Obrien,1970
1788,1164,Margaretland College,Jennifer Randall,1931
1789,3089,North Rebeccabury College,Andrea Stanley,1931
1790,3543,Daniellestad College,John Smith,1943
1791,4752,South Dawn College,Wendy Werner,1961
1792,3911,Danielfort College,Michael Flores,1968
1793,4797,Robertview College,Amy Graham,1960
1794,769,Port Justin College,Gary Caldwell,1956
1795,3490,Jenniferfurt College,Lori Potts,1901
1796,1753,Simston College,Vanessa Wagner,1981
1797,11,Corteztown College,Paul Stewart,1994
1798,209,Wrightmouth College,Michelle Brown,1915
1799,4475,Mckenzieborough College,Felicia Jones,1945
1800,2025,South Jenniferland College,David Gonzalez,1949
1801,2232,New Gary College,David Myers,1929
1802,1871,New Mark College,David Vargas,1980
1803,188,New Robert College,Robert Villa,2007
1804,2038,Lake Crystal College,Sarah Reynolds,2010
1805,4357,Paulmouth College,Jamie Sparks,1980
1806,901,New Heidi College,Keith Johnson,1939
1807,4707,South Joseph College,Sean Smith,1966
1808,2292,East Hollyborough College,Hannah Wallace,1982
1809,2714,Pearsonborough College,Theresa Love,2016
1810,4306,Josestad College,Donald Kelley,1961
1811,1269,West Elijah College,Kevin Jones,2018
1812,2870,North Tammy College,Jonathan Dougherty,1989
1813,4941,Morganchester College,James Ross,1902
1814,590,Jenniferberg College,Donald Shannon,1915
1815,2392,Hardyton College,Michelle Stephens,1909
1816,2473,Stevensonmouth College,Corey Maddox,1940
1817,1494,Hoffmanhaven College,William Arnold,1915
1818,2210,Harrisonberg College,Christina Keith,1993
1819,2776,Lake Henrytown College,Valerie Brown,1987
1820,4664,Chandlerborough College,Troy Rodriguez,2006
1821,4865,Hammondview College,Cody Myers,1908
1822,3331,North Robertfurt College,Courtney Griffin,1957
1823,135,Lake Ronald College,Jennifer Shannon,1953
1824,488,Paulmouth College,Aaron Johnson,2006
1825,4372,West Jenniferville College,Mark Carpenter,1993
1826,1988,Floreston College,David Walker,1984
1827,4078,Marcusview College,Shane Snyder,1988
1828,1800,Oscarberg College,Casey Miller,1989
1829,4095,Castillochester College,Norman Roberts,1943
1830,4642,Lake Eric College,Lindsay Henderson,1941
1831,158,New Jamie College,Christina Church,1971
1832,2717,Lake Carolynmouth College,Amanda Adams,1910
1833,2701,East Brandon College,Sherri Harris,1964
1834,1574,Lake Angelashire College,Mark Evans,1916
1835,3437,Sotoborough College,Dan Little,1983
1836,2358,Brianburgh College,Gabriel Keller,1945
1837,2084,New Carlaberg College,Felicia Wood,1915
1838,2631,North Katherineview College,Rachel Hernandez,1918
1839,1001,Jamesburgh College,Bryce Moore,1951
1840,709,Wallaceport College,Sarah Williams,1906
1841,3270,New Gabrielleburgh College,Glen Vaughan,1913
1842,1741,North Samanthaburgh College,Pamela Hoover,1921
1843,861,Erikamouth College,James Jones,1941
1844,1412,Jonesview College,Pamela Ruiz,1984
1845,3799,West Whitney College,Timothy Kirk,1928
1846,36,Colemantown College,Tracy Wallace,1917
1847,1990,Charlesborough College,Tina Coleman,1905
1848,3853,Michellefort College,Perry Anderson,1980
1849,1302,Elizabethton College,Heather Anderson,2016
1850,2313,North Robinborough College,Mary Boyer,1931
1851,3494,Port Robertville College,Jodi Briggs,1908
1852,432,North Ashleyfort College,Christy Huffman,1938
1853,4057,New Brendafurt College,Shannon Rasmussen,1993
1854,4762,Youngtown College,Timothy Wright,2009
1855,3223,West Jeffrey College,Jared Parker,1903
1856,388,North Timothy College,Rachel Jackson,1953
1857,383,Port Jessicaborough College,William Lane,1951
1858,739,Lake Travis College,Lisa Brady,1929
1859,2004,East Charles College,Jerry Garcia,1900
1860,3135,Norrisstad College,Kristen Osborne,2008
1861,3167,North Austinfort College,Christopher Day,1962
1862,2339,Joneschester College,Amy Robinson,1932
1863,117,Timothyland College,Roberta Kim,1944
1864,1051,Travisfort College,Veronica Austin,1988
1865,3836,Danielmouth College,Sharon Powers,1927
1866,1308,West Kevin College,Karen Fisher,1964
1867,4107,Port Frankport College,Brian Smith,1955
1868,3800,Taylorhaven College,George Torres,1908
1869,1941,South Robert College,Steven Waters,1975
1870,855,South Cynthia College,Juan Miller,1953
1871,4583,Lake Keithshire College,Cheryl Scott,1941
1872,1579,Jamesshire College,Mark Brown,2002
1873,3635,Julieview College,Scott Mcdonald,2006
1874,1314,Port Ashleyfort College,Duane Green,2002
1875,1625,New Danielbury College,Alan Gonzalez,1960
1876,4951,Foxtown College,Jonathan Hansen,2006
1877,3854,Lake John College,Stacey Kim,2008
1878,460,West Matthew College,Karen Villanueva,1927
1879,4717,East Rodneyberg College,Rebecca Bell,2015
1880,715,South Elizabeth College,Melanie Vargas,1912
1881,2074,Rossstad College,Jessica Smith,1998
1882,3123,New Richardport College,Gloria Fry,1935
1883,2343,Ashleymouth College,Martha Jones,1981
1884,3674,Rangelland College,Rebecca Hunt,1930
1885,3430,North Biancafort College,Haley Rogers,2003
1886,1622,Robinsonborough College,Michael Romero,1950
1887,4317,West Deanna College,Lisa Joyce,2019
1888,4749,Lambertfort College,Peter Parker,1919
1889,2607,Joshuafort College,Jonathan Kline,1988
1890,4930,Scottside College,Allison Poole,1991
1891,4702,Arthurfort College,Steven Wells,1925
1892,3028,Thomasview College,William Morgan,1991
1893,4212,New Laura College,Jessica Burch,2004
1894,685,East Michelleland College,Kristina Guerrero,2011
1895,1498,Shahborough College,Samantha Casey,1980
1896,3862,Pamelabury College,Jo Brock,2011
1897,3729,South Dennismouth College,Lisa Cox,1931
1898,459,Martinezside College,William Johnson,1962
1899,2840,Durhamburgh College,Kenneth Gross,1958
1900,4282,Longland College,Martin Cooper,1996
1901,2358,Hooverview College,Teresa Martinez,1941
1902,1563,Johnburgh College,James Martin,1905
1903,3583,South Karachester College,Cynthia Johnson,1905
1904,2474,Amandaland College,Andrew Parks,1981
1905,3169,West Karenbury College,Tammy Caldwell,1962
1906,1291,Bondville College,Michelle Schultz,1940
1907,3527,West Michelleville College,Casey Krause,2001
1908,1560,Lake Tinaton College,Bryan Griffin,1985
1909,3238,Port Rachel College,Tammy Smith,2023
1910,2731,Rosefort College,Susan Holland,2003
1911,291,Port Timothyton College,Crystal Turner,1914
1912,4993,Georgechester College,Michelle Bruce,1970
1913,2023,Laurieside College,David Garrett,2010
1914,2808,West Lori College,Heidi Johnson,1937
1915,2996,West Michael College,Allison Whitehead,1993
1916,2838,Dyertown College,Kathryn Caldwell,2009
1917,4570,Moodyview College,Jocelyn Williams,1938
1918,2281,East Lauraborough College,Angel Hansen,1978
1919,561,Thomasside College,Margaret Yoder,2009
1920,4419,Port Cherylville College,Pamela Bright,1946
1921,976,South Cassandra College,Carla Trevino,1958
1922,1178,Port Troy College,Ryan Martinez,1941
1923,2989,North Traceyburgh College,Andrew Hensley,2008
1924,1907,Monicafurt College,Jessica Moody,1949
1925,4405,Lake Charles College,Donald Chang,1928
1926,3544,Robinburgh College,Dawn Park,1955
1927,300,Ochoaburgh College,Joel Gilbert,2020
1928,4743,Amberfurt College,Lance Perkins,1951
1929,3304,Port Derrick College,Karen Perez,1977
1930,2876,Douglasmouth College,Mark Garcia,2010
1931,1725,Robertberg College,Sandra Dorsey,2000
1932,1633,East Miguel College,Diane Pena,1961
1933,3896,Natalieburgh College,Keith Smith,1989
1934,3289,Danielmouth College,Brian Morris,1993
1935,2432,Andersonville College,Sara Massey,1915
1936,1742,New David College,Jasmine Goodman,1902
1937,1593,Lake Jenniferton College,Anthony Johns,2009
1938,4074,West Jason College,Gary Medina,1915
1939,3180,Leahland College,Michelle Poole,1905
1940,747,Hendrickstown College,Gerald Green,1908
1941,2978,Port Christine College,Laura Moss,1975
1942,700,Benjamintown College,Chloe White,1972
1943,3174,South Kellychester College,Michael Wallace,1969
1944,1936,South Nicholas College,Matthew Cooley,2006
1945,352,South Madison College,Jasmine Gray,1972
1946,3493,East Michaelbury College,Matthew Gallagher,1920
1947,4755,New Annbury College,Kayla Wilson,1923
1948,2609,Josephland College,Jessica Rodriguez,1910
1949,3282,Ramirezside College,Doris King,1968
1950,3453,North Deborah College,Ian Ryan,1989
1951,1581,Dodsonbury College,Paul Vargas,2023
1952,4014,Lake Barbaraborough College,Bonnie Shannon,1940
1953,4338,Wuside College,Robert Floyd,1985
1954,156,West Allison College,Julia Lindsey,1958
1955,81,Thomasbury College,Randall Jackson,2024
1956,408,Huffshire College,Bradley Carter,2013
1957,2419,New John College,Megan Ellison,1919
1958,4779,Williammouth College,Carlos Gomez,2002
1959,469,Cooleymouth College,Nicholas Romero,1923
1960,1305,Jonathanville College,John Little,1953
1961,1719,West Kevin College,Jason Porter,1964
1962,1890,Port Sandramouth College,Robert Jordan,1958
1963,1568,Elliottburgh College,Kimberly Stanley,1932
1964,3299,South Jeremychester College,Tom Pena,1929
1965,1352,Simpsonmouth College,Jason Roberts,1995
1966,2092,Martinland College,Bradley Howell,1922
1967,2107,Michaelfort College,Ryan Thompson,1940
1968,759,South Adamtown College,Brian Rhodes,2008
1969,4274,Bonnieton College,Wyatt Castillo,1992
1970,4974,Jessicaview College,Katherine Oliver,1914
1971,3441,Robertville College,Jennifer Barton,2024
1972,3194,Wendyhaven College,Kelsey Knox,1962
1973,1607,Lake Craig College,Jordan Roberts,1913
1974,2818,Reillychester College,Eric Watkins,2015
1975,1288,Port Meganview College,Gregory Abbott,1922
1976,495,Port Shannon College,Jeremy Phillips,2009
1977,3923,South John College,Michelle Hopkins,2019
1978,2613,East Chrisfort College,Michael Tucker,2022
1979,120,Dianaburgh College,Phyllis Miles,1947
1980,1927,Lake Justinchester College,Jessica Torres,2010
1981,3777,Dianaport College,Daniel Cole,1962
1982,2976,Joshuaport College,Victor White,2007
1983,2914,Tinachester College,Barbara Chan,1991
1984,4214,New Caitlin College,Kevin Ortiz,1908
1985,1517,East Melissaborough College,Zachary Jacobs,1908
1986,2723,Jenkinsbury College,Kayla Riley,1970
1987,4983,Stanleymouth College,Rhonda Lucero,1915
1988,1294,Claytonton College,Melissa Miller,1979
1989,2987,Shellyland College,Nicole Bowers,1904
1990,217,South Robin College,Samantha Harvey,2000
1991,4498,Scottville College,Elizabeth Murphy,1997
1992,593,New Richard College,Ryan Wilson,1984
1993,3349,Wardchester College,Jacqueline Mejia,1941
1994,1510,Kellyside College,Samuel Bates,2018
1995,3683,Port Janice College,Lisa Guzman,1953
1996,3947,Scottmouth College,Danielle Roberts,1955
1997,3769,Travisfurt College,Victoria Miller,1969
1998,1388,Jasminefort College,John Sullivan,2003
1999,230,Taramouth College,James Anderson,1925
2000,2978,Mitchellchester College,Natasha Carr,1936
2001,527,South Lisaside College,Matthew Freeman,1995
2002,1795,Dixonshire College,Natalie Smith,1903
2003,1055,Alexland College,Kendra Warren,1967
2004,4375,New Michael College,Christine Huff,1921
2005,1441,East Darrylmouth College,Kristin Kidd,2025
2006,3784,Greenville College,Katherine Bowen,1933
2007,2486,Michaelberg College,Kelly Allen,2014
2008,2420,North Marcusland College,Denise Carter,2014
2009,1902,West Devonberg College,James Lee,2004
2010,661,Port Sean College,Mary Solis,1910
2011,3111,Nguyenborough College,Jeremiah Gibson,1973
2012,4803,Delgadoshire College,Scott Clarke,1917
2013,272,Lake Scottton College,Randy Perry,1906
2014,3661,Sergiochester College,Aaron Moyer,2005
2015,253,New Ronald College,Lucas Scott,2023
2016,2614,Brownhaven College,Jennifer Henderson,2020
2017,595,New Matthew College,Sabrina Price,2011
2018,3037,West Ronald College,Adam Herrera,2000
2019,1181,Hunterbury College,Thomas Robinson,1984
2020,2601,Nguyenport College,Kelli Hernandez,2024
2021,4240,Evansfort College,James White,1998
2022,3477,West Jasonfort College,Antonio Roth,2005
