section_id,course_id,semester,year,instructor_id,classroom,schedule
1690,444,Spring,2018,521,220-I,8:00-9:00
1691,986,Summer,2018,644,306-U,15:00-16:00
1692,359,Spring,2016,532,432-I,11:00-12:00
1693,877,Winter,2017,987,353-E,11:00-12:00
1694,472,Spring,2015,301,494-X,11:00-12:00
1695,774,Spring,2019,175,361-I,12:00-13:00
1696,299,Fall,2019,134,106-T,11:00-12:00
1697,508,Spring,2019,551,279-F,14:00-15:00
1698,517,Fall,2025,813,256-O,11:00-12:00
1699,495,Summer,2020,735,394-W,16:00-17:00
1700,657,Spring,2020,382,373-T,10:00-11:00
1701,512,Summer,2019,111,224-J,15:00-16:00
1702,982,Summer,2017,904,485-V,12:00-13:00
1703,555,Spring,2020,310,424-O,17:00-18:00
1704,683,Winter,2016,224,243-Y,17:00-18:00
1705,967,Fall,2024,370,237-X,14:00-15:00
1706,858,Fall,2018,93,133-F,15:00-16:00
1707,233,Spring,2018,640,439-M,14:00-15:00
1708,387,Fall,2015,166,395-M,14:00-15:00
1709,626,Summer,2024,994,329-U,13:00-14:00
1710,750,Summer,2015,118,376-R,13:00-14:00
1711,808,Spring,2019,135,481-I,13:00-14:00
1712,637,Spring,2022,888,173-B,8:00-9:00
1713,162,Winter,2019,858,419-D,15:00-16:00
1714,814,Winter,2023,35,356-P,17:00-18:00
1715,538,Winter,2020,63,148-W,17:00-18:00
1716,878,Spring,2019,557,186-I,16:00-17:00
1717,863,Winter,2021,814,205-Z,13:00-14:00
1718,601,Fall,2018,899,331-E,11:00-12:00
1719,789,Spring,2018,713,395-H,17:00-18:00
1720,218,Fall,2022,928,171-K,9:00-10:00
1721,889,Spring,2023,611,445-N,9:00-10:00
1722,740,Spring,2024,807,230-G,9:00-10:00
1723,778,Winter,2015,854,447-E,13:00-14:00
1724,830,Fall,2016,769,433-M,14:00-15:00
1725,962,Winter,2019,37,191-N,12:00-13:00
1726,924,Spring,2017,502,479-W,13:00-14:00
1727,725,Summer,2023,877,280-C,13:00-14:00
1728,802,Fall,2019,358,205-F,12:00-13:00
1729,913,Summer,2024,41,374-G,16:00-17:00
1730,500,Summer,2022,179,365-W,13:00-14:00
1731,718,Fall,2024,195,139-Q,16:00-17:00
1732,326,Fall,2022,612,247-Z,16:00-17:00
1733,236,Winter,2016,158,140-D,10:00-11:00
1734,218,Fall,2023,860,371-B,16:00-17:00
1735,389,Fall,2015,264,247-F,14:00-15:00
1736,266,Spring,2015,20,436-N,9:00-10:00
1737,868,Spring,2016,804,266-M,17:00-18:00
1738,287,Winter,2021,66,417-Q,10:00-11:00
1739,290,Spring,2022,485,192-E,11:00-12:00
1740,659,Summer,2022,25,427-Y,13:00-14:00
1741,309,Fall,2017,779,111-N,14:00-15:00
1742,974,Fall,2024,994,145-F,13:00-14:00
1743,40,Fall,2016,358,491-B,8:00-9:00
1744,825,Spring,2021,639,427-L,9:00-10:00
1745,598,Fall,2024,242,102-Y,8:00-9:00
1746,557,Summer,2022,40,390-G,10:00-11:00
1747,391,Fall,2017,762,294-W,14:00-15:00
1748,6,Fall,2018,936,184-S,15:00-16:00
1749,858,Fall,2019,947,329-Q,17:00-18:00
1750,980,Fall,2017,697,260-C,16:00-17:00
1751,416,Winter,2018,134,115-C,17:00-18:00
1752,262,Spring,2022,1,157-P,14:00-15:00
1753,943,Summer,2024,608,318-W,12:00-13:00
1754,338,Spring,2021,92,141-D,14:00-15:00
1755,67,Winter,2019,188,279-H,9:00-10:00
1756,944,Spring,2017,417,443-S,16:00-17:00
1757,327,Spring,2025,907,488-Z,16:00-17:00
1758,419,Spring,2016,676,449-B,14:00-15:00
1759,792,Fall,2021,571,442-Z,17:00-18:00
1760,95,Summer,2024,800,125-G,9:00-10:00
1761,988,Spring,2015,529,491-G,9:00-10:00
1762,228,Spring,2022,75,496-D,8:00-9:00
1763,721,Fall,2018,410,186-P,10:00-11:00
1764,784,Spring,2015,856,248-A,12:00-13:00
1765,229,Summer,2023,401,410-Y,10:00-11:00
1766,882,Summer,2017,114,422-V,14:00-15:00
1767,995,Summer,2017,64,476-U,16:00-17:00
1768,283,Spring,2024,976,268-O,8:00-9:00
1769,249,Spring,2023,791,367-Z,12:00-13:00
1770,445,Winter,2017,39,444-S,16:00-17:00
1771,668,Winter,2015,892,442-X,10:00-11:00
1772,206,Fall,2015,259,315-D,16:00-17:00
1773,43,Winter,2016,380,363-R,14:00-15:00
1774,403,Fall,2025,670,417-L,16:00-17:00
1775,878,Winter,2015,981,276-M,12:00-13:00
1776,223,Spring,2025,269,484-K,12:00-13:00
1777,393,Summer,2021,956,241-X,14:00-15:00
1778,412,Spring,2021,203,368-O,17:00-18:00
1779,683,Spring,2018,552,105-Y,11:00-12:00
1780,820,Fall,2025,156,232-Z,15:00-16:00
1781,694,Summer,2021,489,355-H,12:00-13:00
1782,475,Summer,2021,919,412-T,15:00-16:00
1783,706,Spring,2018,545,377-J,13:00-14:00
1784,486,Spring,2015,477,305-P,17:00-18:00
1785,853,Summer,2016,250,207-A,12:00-13:00
1786,130,Summer,2025,258,289-A,11:00-12:00
1787,929,Winter,2017,256,276-Z,12:00-13:00
1788,714,Fall,2019,388,140-S,12:00-13:00
1789,210,Fall,2021,278,319-P,12:00-13:00
1790,596,Fall,2023,724,230-Z,17:00-18:00
1791,316,Fall,2021,363,434-Z,11:00-12:00
1792,366,Winter,2020,569,352-I,15:00-16:00
1793,550,Summer,2022,309,496-O,17:00-18:00
1794,539,Winter,2020,469,460-B,14:00-15:00
1795,22,Summer,2017,765,245-Z,10:00-11:00
1796,206,Winter,2022,144,369-R,13:00-14:00
1797,660,Spring,2022,339,489-U,16:00-17:00
1798,80,Fall,2018,27,397-T,12:00-13:00
1799,345,Winter,2020,857,481-E,10:00-11:00
1800,310,Winter,2020,534,442-D,15:00-16:00
1801,11,Winter,2025,932,324-Z,13:00-14:00
1802,942,Winter,2021,713,101-W,15:00-16:00
1803,971,Summer,2015,100,498-H,8:00-9:00
1804,404,Spring,2016,733,136-O,12:00-13:00
1805,680,Spring,2024,608,392-I,8:00-9:00
1806,458,Winter,2017,531,110-N,12:00-13:00
1807,247,Fall,2016,150,204-J,11:00-12:00
1808,831,Winter,2023,504,337-K,17:00-18:00
1809,199,Summer,2020,289,313-H,10:00-11:00
1810,657,Summer,2020,786,131-D,12:00-13:00
1811,860,Summer,2025,31,374-N,12:00-13:00
1812,980,Winter,2017,850,142-Z,15:00-16:00
1813,614,Fall,2016,153,149-U,12:00-13:00
1814,40,Winter,2019,747,434-J,17:00-18:00
1815,831,Winter,2018,15,170-R,13:00-14:00
1816,690,Winter,2018,323,276-L,16:00-17:00
1817,135,Fall,2022,610,494-W,17:00-18:00
1818,169,Winter,2023,676,199-D,11:00-12:00
1819,941,Fall,2018,153,489-B,11:00-12:00
1820,297,Summer,2018,732,437-F,8:00-9:00
1821,455,Fall,2017,165,479-J,14:00-15:00
1822,874,Summer,2017,685,304-K,16:00-17:00
1823,728,Winter,2024,193,361-A,17:00-18:00
1824,651,Winter,2015,82,421-G,17:00-18:00
1825,318,Winter,2021,616,115-U,12:00-13:00
1826,149,Summer,2016,730,322-X,12:00-13:00
1827,313,Summer,2025,300,398-I,14:00-15:00
1828,931,Spring,2017,974,488-F,12:00-13:00
1829,897,Summer,2025,101,101-R,17:00-18:00
1830,466,Fall,2015,635,218-E,10:00-11:00
1831,584,Fall,2015,162,155-I,9:00-10:00
1832,93,Summer,2015,356,380-A,8:00-9:00
1833,547,Summer,2018,540,264-V,16:00-17:00
1834,510,Fall,2019,14,195-R,16:00-17:00
1835,538,Fall,2021,712,228-S,14:00-15:00
1836,994,Summer,2018,465,468-A,16:00-17:00
1837,395,Fall,2018,795,412-E,15:00-16:00
1838,391,Fall,2018,7,201-I,9:00-10:00
1839,968,Fall,2017,26,267-U,8:00-9:00
1840,190,Summer,2024,419,469-Q,12:00-13:00
1841,616,Spring,2019,854,193-A,8:00-9:00
1842,352,Spring,2021,704,303-A,10:00-11:00
1843,272,Spring,2017,994,236-Z,9:00-10:00
1844,89,Winter,2024,406,385-E,14:00-15:00
1845,625,Fall,2016,809,129-R,10:00-11:00
1846,845,Summer,2018,684,108-S,17:00-18:00
1847,242,Summer,2022,884,348-P,14:00-15:00
1848,752,Spring,2018,249,424-N,15:00-16:00
1849,204,Fall,2015,42,306-G,9:00-10:00
1850,258,Summer,2017,131,117-L,16:00-17:00
1851,622,Spring,2016,453,133-W,17:00-18:00
1852,324,Spring,2015,800,132-N,13:00-14:00
1853,542,Spring,2024,95,314-I,17:00-18:00
1854,480,Fall,2023,850,423-I,10:00-11:00
1855,23,Fall,2022,289,338-H,17:00-18:00
1856,892,Winter,2023,719,437-G,8:00-9:00
1857,388,Spring,2021,508,336-P,16:00-17:00
1858,318,Fall,2021,107,213-Y,8:00-9:00
1859,670,Spring,2018,221,244-T,16:00-17:00
1860,814,Winter,2019,333,405-I,16:00-17:00
1861,148,Summer,2015,253,126-W,9:00-10:00
1862,230,Winter,2015,924,376-F,10:00-11:00
1863,408,Fall,2017,191,309-T,17:00-18:00
1864,311,Fall,2016,984,360-U,14:00-15:00
1865,769,Summer,2020,199,366-J,13:00-14:00
1866,657,Fall,2020,973,307-Y,13:00-14:00
1867,987,Summer,2017,343,219-A,17:00-18:00
1868,880,Summer,2019,330,320-F,9:00-10:00
1869,381,Spring,2024,906,120-M,13:00-14:00
1870,531,Spring,2022,339,282-T,10:00-11:00
1871,2,Winter,2025,334,123-T,13:00-14:00
1872,772,Summer,2018,932,253-A,9:00-10:00
1873,729,Winter,2024,857,269-H,17:00-18:00
1874,529,Fall,2018,904,312-S,16:00-17:00
1875,891,Spring,2023,17,466-L,13:00-14:00
1876,867,Winter,2023,925,255-Z,14:00-15:00
1877,792,Fall,2018,159,330-G,9:00-10:00
1878,391,Fall,2016,654,216-V,15:00-16:00
1879,354,Fall,2022,577,290-P,11:00-12:00
1880,685,Spring,2015,968,265-S,12:00-13:00
1881,452,Spring,2018,962,365-M,9:00-10:00
1882,617,Winter,2024,360,309-C,15:00-16:00
1883,139,Fall,2016,76,350-V,9:00-10:00
1884,490,Winter,2018,719,105-S,10:00-11:00
1885,46,Winter,2024,498,148-V,17:00-18:00
1886,589,Winter,2025,502,443-S,8:00-9:00
1887,207,Summer,2016,959,154-H,10:00-11:00
1888,316,Winter,2019,461,319-M,16:00-17:00
1889,624,Fall,2022,854,448-C,13:00-14:00
1890,977,Winter,2021,680,280-R,8:00-9:00
1891,947,Fall,2015,762,228-X,16:00-17:00
1892,691,Fall,2025,696,123-Q,15:00-16:00
1893,779,Winter,2017,822,270-Z,13:00-14:00
1894,375,Fall,2017,503,417-J,9:00-10:00
1895,346,Fall,2023,909,154-F,10:00-11:00
1896,335,Spring,2015,251,450-N,10:00-11:00
1897,580,Fall,2025,207,130-O,15:00-16:00
1898,240,Fall,2018,734,481-O,13:00-14:00
1899,83,Winter,2018,777,460-K,13:00-14:00
1900,74,Winter,2025,757,202-J,8:00-9:00
1901,428,Spring,2017,1,499-N,10:00-11:00
1902,101,Summer,2020,482,113-X,14:00-15:00
1903,148,Fall,2019,750,411-K,10:00-11:00
1904,337,Summer,2016,437,251-X,10:00-11:00
1905,152,Summer,2021,333,192-A,16:00-17:00
1906,318,Spring,2021,573,320-U,17:00-18:00
1907,113,Spring,2019,453,381-D,11:00-12:00
1908,703,Summer,2016,327,353-A,16:00-17:00
1909,93,Summer,2015,39,273-U,17:00-18:00
1910,950,Spring,2018,568,230-I,13:00-14:00
1911,767,Winter,2020,960,414-J,13:00-14:00
1912,789,Fall,2025,992,348-G,11:00-12:00
1913,121,Spring,2024,31,435-X,10:00-11:00
1914,564,Fall,2025,284,300-Z,16:00-17:00
1915,456,Spring,2019,15,338-C,11:00-12:00
1916,114,Summer,2018,634,418-T,17:00-18:00
1917,251,Winter,2015,748,188-O,15:00-16:00
1918,741,Winter,2018,549,496-S,17:00-18:00
1919,73,Fall,2017,607,365-Q,16:00-17:00
1920,512,Spring,2024,274,292-B,13:00-14:00
1921,463,Winter,2016,405,461-T,11:00-12:00
1922,204,Winter,2024,479,404-H,15:00-16:00
1923,359,Spring,2016,422,180-P,16:00-17:00
1924,2,Summer,2023,767,106-F,16:00-17:00
1925,745,Summer,2021,959,122-N,8:00-9:00
1926,38,Fall,2020,937,439-G,10:00-11:00
1927,553,Summer,2016,46,350-U,8:00-9:00
1928,155,Winter,2021,698,125-K,17:00-18:00
1929,23,Winter,2021,839,411-S,16:00-17:00
1930,477,Summer,2025,318,169-Y,14:00-15:00
1931,287,Winter,2025,251,222-I,16:00-17:00
1932,964,Summer,2023,291,455-Q,10:00-11:00
1933,373,Summer,2025,12,432-Q,8:00-9:00
1934,279,Winter,2023,727,344-N,8:00-9:00
1935,76,Winter,2017,91,254-Y,15:00-16:00
1936,345,Spring,2018,476,364-W,14:00-15:00
1937,978,Summer,2025,848,378-O,17:00-18:00
1938,176,Spring,2016,809,219-X,12:00-13:00
1939,605,Fall,2025,863,320-Y,14:00-15:00
1940,321,Spring,2020,122,387-S,9:00-10:00
1941,289,Winter,2025,280,484-J,15:00-16:00
1942,498,Fall,2017,651,376-T,10:00-11:00
1943,215,Summer,2020,909,475-S,8:00-9:00
1944,389,Summer,2016,139,414-I,15:00-16:00
1945,620,Summer,2018,602,272-O,12:00-13:00
1946,739,Spring,2024,479,438-M,15:00-16:00
1947,464,Fall,2015,526,184-D,17:00-18:00
1948,464,Spring,2021,833,245-Y,14:00-15:00
1949,580,Winter,2025,656,196-M,8:00-9:00
1950,466,Spring,2020,715,256-Y,12:00-13:00
1951,122,Spring,2021,623,129-W,17:00-18:00
1952,738,Fall,2023,473,149-A,12:00-13:00
1953,283,Summer,2021,786,232-F,9:00-10:00
1954,964,Summer,2016,401,397-F,16:00-17:00
1955,628,Fall,2015,862,249-F,17:00-18:00
1956,566,Spring,2021,750,478-E,13:00-14:00
1957,48,Summer,2020,809,150-V,8:00-9:00
1958,864,Winter,2022,485,224-M,10:00-11:00
1959,376,Spring,2018,165,219-D,12:00-13:00
1960,635,Summer,2015,440,385-B,14:00-15:00
1961,32,Winter,2021,73,268-R,14:00-15:00
1962,785,Winter,2021,18,405-Z,11:00-12:00
1963,493,Spring,2016,855,302-X,9:00-10:00
1964,235,Spring,2017,311,322-T,15:00-16:00
1965,522,Summer,2020,69,223-X,13:00-14:00
1966,353,Fall,2016,480,394-I,12:00-13:00
1967,338,Summer,2017,371,260-E,15:00-16:00
1968,648,Winter,2025,352,326-O,15:00-16:00
1969,954,Winter,2018,381,252-K,14:00-15:00
1970,471,Fall,2023,205,331-C,15:00-16:00
1971,861,Spring,2024,531,245-M,16:00-17:00
1972,166,Spring,2022,977,207-I,15:00-16:00
1973,341,Winter,2021,228,424-P,15:00-16:00
1974,941,Fall,2017,796,295-M,10:00-11:00
1975,335,Winter,2021,824,269-G,15:00-16:00
1976,518,Summer,2021,229,481-N,12:00-13:00
1977,513,Winter,2016,536,378-M,17:00-18:00
1978,33,Summer,2019,476,265-R,17:00-18:00
1979,547,Spring,2022,346,285-E,12:00-13:00
1980,845,Fall,2015,706,131-E,12:00-13:00
1981,759,Summer,2020,852,295-K,9:00-10:00
1982,867,Winter,2019,777,251-A,17:00-18:00
1983,937,Spring,2023,786,165-D,14:00-15:00
1984,435,Winter,2021,343,325-G,10:00-11:00
1985,731,Winter,2022,333,172-L,9:00-10:00
1986,444,Spring,2017,984,249-L,13:00-14:00
1987,348,Summer,2016,38,399-E,12:00-13:00
1988,781,Winter,2019,19,384-N,17:00-18:00
1989,150,Winter,2018,372,432-H,11:00-12:00
1990,702,Winter,2023,382,427-X,12:00-13:00
1991,980,Spring,2016,65,160-Z,17:00-18:00
1992,224,Winter,2023,696,241-S,12:00-13:00
1993,36,Summer,2024,871,419-D,15:00-16:00
1994,814,Fall,2017,17,445-F,10:00-11:00
1995,739,Fall,2018,534,390-C,15:00-16:00
1996,478,Winter,2021,616,330-N,10:00-11:00
1997,443,Fall,2025,875,448-K,8:00-9:00
1998,555,Fall,2016,331,303-C,10:00-11:00
1999,112,Winter,2023,80,371-N,8:00-9:00
2000,922,Winter,2021,684,450-I,15:00-16:00
2001,238,Winter,2018,328,102-G,13:00-14:00
2002,911,Summer,2022,822,170-J,8:00-9:00
2003,660,Summer,2024,45,358-T,10:00-11:00
2004,18,Winter,2023,961,166-I,11:00-12:00
2005,118,Fall,2019,360,448-O,11:00-12:00
2006,547,Spring,2023,801,455-E,14:00-15:00
2007,956,Summer,2019,418,145-J,10:00-11:00
2008,89,Fall,2025,610,498-J,13:00-14:00
2009,874,Fall,2024,781,244-U,11:00-12:00
2010,190,Winter,2019,446,261-Q,17:00-18:00
2011,769,Spring,2017,318,486-P,15:00-16:00
2012,451,Fall,2024,203,493-J,9:00-10:00
2013,566,Summer,2022,169,370-R,8:00-9:00
2014,410,Summer,2024,951,430-E,10:00-11:00
2015,479,Fall,2016,225,292-T,13:00-14:00
2016,722,Spring,2024,563,484-P,16:00-17:00
2017,692,Spring,2023,190,146-N,14:00-15:00
2018,362,Summer,2023,739,262-A,17:00-18:00
2019,345,Winter,2018,242,339-M,8:00-9:00
2020,504,Summer,2015,118,212-B,14:00-15:00
2021,817,Summer,2020,126,276-U,10:00-11:00
2022,966,Summer,2022,275,175-E,16:00-17:00
2023,952,Winter,2019,57,282-G,16:00-17:00
2024,655,Spring,2022,117,435-P,13:00-14:00
2025,617,Summer,2022,392,305-Y,9:00-10:00
2026,144,Fall,2023,188,484-J,12:00-13:00
2027,226,Spring,2023,526,351-U,9:00-10:00
2028,527,Spring,2024,852,199-G,13:00-14:00
2029,917,Winter,2025,627,222-C,17:00-18:00
2030,354,Spring,2023,633,217-B,11:00-12:00
2031,681,Summer,2019,816,378-E,13:00-14:00
2032,575,Spring,2024,188,266-U,9:00-10:00
2033,490,Winter,2021,767,267-B,10:00-11:00
2034,126,Winter,2016,470,451-S,16:00-17:00
2035,207,Winter,2024,789,430-S,9:00-10:00
2036,466,Winter,2018,180,389-V,17:00-18:00
2037,419,Summer,2019,439,231-N,10:00-11:00
2038,775,Fall,2020,944,285-I,14:00-15:00
2039,506,Fall,2017,459,431-X,17:00-18:00
2040,922,Spring,2015,146,297-Q,15:00-16:00
2041,846,Fall,2020,540,207-S,12:00-13:00
2042,154,Summer,2018,871,344-D,14:00-15:00
2043,268,Summer,2025,47,143-O,9:00-10:00
2044,27,Fall,2015,522,348-K,15:00-16:00
2045,443,Winter,2016,981,218-L,10:00-11:00
2046,33,Winter,2022,929,433-Z,14:00-15:00
2047,758,Winter,2021,470,196-P,15:00-16:00
2048,564,Spring,2018,333,416-L,15:00-16:00
2049,602,Winter,2023,148,147-C,10:00-11:00
2050,217,Winter,2018,736,210-H,15:00-16:00
2051,414,Spring,2022,176,309-K,11:00-12:00
2052,719,Winter,2021,676,429-J,11:00-12:00
2053,952,Fall,2019,369,495-Q,17:00-18:00
2054,782,Summer,2024,863,177-N,15:00-16:00
2055,667,Winter,2025,735,404-Z,13:00-14:00
2056,270,Spring,2018,986,209-E,14:00-15:00
2057,609,Summer,2015,930,374-M,17:00-18:00
2058,442,Winter,2019,673,373-N,11:00-12:00
2059,201,Summer,2017,850,357-K,10:00-11:00
2060,28,Fall,2021,651,399-J,10:00-11:00
2061,360,Fall,2017,584,318-N,11:00-12:00
2062,851,Winter,2021,417,139-U,17:00-18:00
2063,692,Fall,2016,600,222-J,17:00-18:00
2064,446,Spring,2022,389,458-P,8:00-9:00
2065,887,Summer,2020,320,241-K,16:00-17:00
2066,790,Summer,2020,181,350-V,13:00-14:00
2067,823,Spring,2025,885,468-O,16:00-17:00
2068,386,Spring,2015,969,220-T,8:00-9:00
2069,204,Summer,2017,92,345-E,14:00-15:00
2070,740,Spring,2015,154,127-U,14:00-15:00
2071,267,Summer,2023,378,343-B,13:00-14:00
2072,938,Winter,2021,759,482-X,13:00-14:00
2073,988,Spring,2025,862,459-H,15:00-16:00
2074,304,Spring,2015,486,387-E,15:00-16:00
2075,365,Summer,2017,572,369-V,11:00-12:00
2076,696,Fall,2018,723,298-N,14:00-15:00
2077,895,Fall,2018,357,229-J,11:00-12:00
2078,65,Summer,2016,275,499-U,12:00-13:00
2079,44,Winter,2017,68,440-F,16:00-17:00
2080,172,Spring,2020,30,325-D,10:00-11:00
2081,494,Fall,2017,456,151-F,13:00-14:00
2082,728,Fall,2017,53,414-S,9:00-10:00
2083,879,Spring,2017,167,416-P,15:00-16:00
2084,982,Winter,2017,687,141-Q,16:00-17:00
2085,86,Fall,2024,284,197-M,8:00-9:00
2086,230,Winter,2016,864,118-A,17:00-18:00
2087,481,Fall,2021,876,457-B,10:00-11:00
2088,71,Spring,2015,504,409-D,14:00-15:00
2089,589,Summer,2023,27,291-V,8:00-9:00
2090,538,Fall,2020,842,325-E,11:00-12:00
2091,720,Fall,2025,807,226-G,16:00-17:00
2092,487,Fall,2018,270,289-B,15:00-16:00
2093,500,Spring,2023,598,391-M,12:00-13:00
2094,645,Fall,2024,713,355-Q,9:00-10:00
2095,986,Summer,2017,666,391-R,9:00-10:00
2096,393,Winter,2024,168,264-O,15:00-16:00
2097,546,Summer,2021,164,108-Q,11:00-12:00
2098,609,Spring,2015,477,451-W,12:00-13:00
2099,51,Fall,2018,952,251-J,14:00-15:00
2100,349,Winter,2024,645,270-M,15:00-16:00
2101,92,Summer,2018,199,407-Y,11:00-12:00
2102,171,Winter,2025,94,271-I,8:00-9:00
2103,821,Fall,2019,886,303-N,9:00-10:00
2104,905,Summer,2025,325,257-M,14:00-15:00
2105,625,Spring,2024,971,259-Q,9:00-10:00
2106,242,Winter,2025,584,291-N,16:00-17:00
2107,624,Winter,2020,541,252-I,11:00-12:00
2108,103,Spring,2019,23,324-E,12:00-13:00
2109,625,Summer,2018,185,362-S,16:00-17:00
2110,834,Fall,2024,816,154-S,11:00-12:00
2111,343,Spring,2021,200,393-B,14:00-15:00
2112,3,Summer,2016,736,403-O,15:00-16:00
2113,145,Spring,2024,170,272-A,13:00-14:00
2114,526,Fall,2019,5,319-P,15:00-16:00
2115,809,Summer,2017,87,261-F,12:00-13:00
2116,610,Spring,2017,227,216-B,15:00-16:00
2117,104,Spring,2017,15,239-J,16:00-17:00
2118,210,Summer,2021,531,180-I,9:00-10:00
2119,696,Winter,2020,101,296-S,17:00-18:00
2120,289,Fall,2021,152,327-N,13:00-14:00
2121,607,Winter,2018,586,326-G,13:00-14:00
2122,739,Summer,2022,910,132-A,11:00-12:00
2123,643,Spring,2018,8,245-I,15:00-16:00
2124,405,Winter,2021,266,273-S,13:00-14:00
2125,403,Summer,2021,143,267-L,10:00-11:00
2126,425,Spring,2015,824,267-S,12:00-13:00
2127,245,Summer,2024,52,489-T,11:00-12:00
2128,931,Fall,2024,879,409-C,11:00-12:00
2129,242,Summer,2025,207,329-V,16:00-17:00
2130,988,Winter,2024,973,405-Z,10:00-11:00
2131,628,Spring,2015,753,364-J,12:00-13:00
2132,405,Winter,2018,564,356-B,12:00-13:00
2133,890,Fall,2020,661,161-O,14:00-15:00
2134,679,Spring,2017,854,474-K,8:00-9:00
2135,122,Fall,2025,165,133-I,17:00-18:00
2136,102,Fall,2017,953,257-H,8:00-9:00
2137,138,Summer,2016,4,347-D,10:00-11:00
2138,569,Spring,2017,261,288-Z,13:00-14:00
2139,64,Fall,2022,727,211-Z,17:00-18:00
2140,790,Spring,2019,899,404-L,16:00-17:00
2141,784,Fall,2021,869,453-C,16:00-17:00
2142,256,Fall,2021,455,473-Z,15:00-16:00
2143,72,Summer,2016,653,248-G,9:00-10:00
2144,592,Fall,2015,946,482-C,17:00-18:00
2145,329,Winter,2025,184,346-W,11:00-12:00
2146,741,Fall,2015,893,340-A,17:00-18:00
2147,475,Winter,2022,411,464-J,13:00-14:00
2148,942,Spring,2017,455,316-Y,12:00-13:00
2149,25,Spring,2022,232,294-U,12:00-13:00
2150,737,Spring,2016,598,300-Q,13:00-14:00
2151,646,Winter,2017,97,250-U,17:00-18:00
2152,904,Fall,2015,912,218-J,17:00-18:00
2153,420,Summer,2025,257,251-L,9:00-10:00
2154,642,Winter,2025,811,131-X,14:00-15:00
2155,248,Summer,2019,881,363-Y,8:00-9:00
2156,297,Summer,2015,567,128-B,16:00-17:00
2157,766,Summer,2021,168,135-P,17:00-18:00
2158,843,Fall,2022,439,193-J,8:00-9:00
2159,453,Winter,2016,440,178-J,13:00-14:00
2160,978,Fall,2021,792,322-M,9:00-10:00
2161,96,Fall,2021,236,416-X,8:00-9:00
2162,136,Fall,2025,65,466-V,17:00-18:00
2163,869,Winter,2020,364,244-N,11:00-12:00
2164,496,Winter,2024,709,232-W,14:00-15:00
2165,823,Fall,2016,706,323-L,16:00-17:00
2166,6,Fall,2022,315,480-X,12:00-13:00
2167,160,Winter,2023,897,406-G,13:00-14:00
2168,583,Spring,2021,981,497-Z,9:00-10:00
2169,408,Summer,2025,530,340-K,12:00-13:00
2170,83,Fall,2018,905,456-D,15:00-16:00
2171,362,Fall,2016,363,328-H,15:00-16:00
2172,759,Fall,2022,303,254-J,8:00-9:00
2173,4,Fall,2022,663,404-V,15:00-16:00
2174,920,Spring,2025,914,332-V,12:00-13:00
2175,317,Summer,2016,163,201-S,16:00-17:00
2176,673,Winter,2023,304,286-L,9:00-10:00
2177,870,Fall,2023,553,114-O,14:00-15:00
2178,996,Spring,2016,709,178-K,16:00-17:00
2179,551,Winter,2019,220,350-I,10:00-11:00
2180,272,Summer,2019,921,334-M,8:00-9:00
2181,61,Winter,2024,951,460-N,13:00-14:00
2182,326,Winter,2020,485,144-I,15:00-16:00
2183,496,Fall,2024,734,228-F,8:00-9:00
2184,339,Fall,2021,51,373-T,10:00-11:00
2185,809,Winter,2020,650,389-W,12:00-13:00
2186,595,Summer,2016,234,472-O,17:00-18:00
2187,616,Summer,2020,967,438-S,16:00-17:00
2188,604,Fall,2023,181,137-T,12:00-13:00
2189,844,Winter,2023,618,173-N,10:00-11:00
2190,561,Winter,2017,810,300-O,11:00-12:00
2191,605,Summer,2016,238,343-T,13:00-14:00
2192,246,Fall,2018,189,345-T,10:00-11:00
2193,270,Spring,2025,424,146-G,9:00-10:00
2194,574,Fall,2019,110,425-G,12:00-13:00
2195,658,Winter,2023,985,241-D,12:00-13:00
2196,979,Spring,2020,388,251-D,8:00-9:00
2197,561,Spring,2017,368,265-C,14:00-15:00
2198,840,Winter,2022,568,294-Y,16:00-17:00
2199,997,Spring,2017,487,183-C,16:00-17:00
2200,217,Summer,2017,763,319-Q,12:00-13:00
2201,951,Summer,2015,729,240-U,13:00-14:00
